Avg_Temp (°C),Max_Temp (°C),Min_Temp (°C),Precipitation (mm),Humidity (%),Wind_Speed (m/s),Sea level(meters)
0.9441701409053742,3.8125329684301266e-16,3.3491983336005825e-17,-0.15708804453576486,0.618881732128568,0.0,-0.48250334768519293
-0.45345666325563033,1.1549407647968974,3.3491983336005825e-17,-0.15988020635692723,0.20129724311821728,-0.14688318574227635,1.0593954699510513
-1.688764153832062,-1.0257513230892408,-0.16751689850768794,-0.1562437159886672,0.9708236987645338,-0.147352301674145,-0.13985916598825002
-0.5932066850850548,0.7193562351823019,-0.1659757469458439,-0.148586018205346,0.058101927537123295,-0.14699131377965252,-0.2540738932205645
1.5047910577182164,-0.07086667348043192,7.1969035551684035,-0.15495334786000425,-1.1365596663985043,-0.1466687754185858,-0.6538254385336644
-0.16416238367159408,-0.8696917424664475,-0.16840013668803477,-0.1569423092502043,0.2895488311111409,-0.14712428599687152,0.7167512882541078
-0.9309077377175399,-0.32719253184984787,-0.16692405894368526,-0.1592533089281945,-0.15666387198562884,-0.14755253566413554,1.2878249244156803
0.0030509823245355476,1.1028997828351954,3.3491983336005825e-17,-0.14766507035966017,1.1143914799269707,-0.14710525928524437,-1.681757983624494
1.8582678549803653,-0.06223841242535896,-0.16817510949394382,-0.14689763325439448,-1.1195149717053956,-0.14679634612617287,0.08857028847637895
1.358405657336752,-2.3206653654458815,-0.168301435787739,-0.158228457486712,0.4979895896746369,-0.1466547083718079,-0.196966529604407
-3.336097868491445e-16,0.3026789438959239,-0.1659655059796553,-0.15797391087878107,7.473363110056865e-16,-0.14721721683289024,-0.36828862045287847
-3.336097868491445e-16,-1.5718524384488683,-0.16614317955732616,-0.15548592797007757,0.8611579892841449,-0.14764247713058878,1.1736101971833652
-0.009310803871388496,0.7965237805968226,-0.16636522018069452,-0.15171723940029352,1.6190448334583383,-0.14660803828170507,-0.02564443875593553
1.3904610097143766,-1.1721984083354087,3.3491983336005825e-17,-0.15329455510918003,-0.7548560008692093,-0.14704179176883267,-0.196966529604407
-0.4606856410775997,-0.32072055696425505,-0.16826954653552983,-0.1593636710812706,7.473363110056865e-16,-0.14673067763115474,-0.5396107113013504
